,pca0,pca1,tsne0,tsne1,impath,action
855,2.495427,-0.101713516,-54.823772,-3.195768,855.png,5
856,2.5808635,-0.011671916,-48.691795,-3.861846,856.png,5
857,2.2998726,-0.4783446,-53.329453,0.99610084,857.png,4
858,2.6573114,0.5798675,-49.841904,-7.414904,858.png,7
859,2.319583,0.07689053,-50.793346,-6.022796,859.png,5
860,2.3430097,-0.5813837,-49.914654,0.0806553,860.png,3
861,2.1963844,0.2719187,-50.74533,-4.194744,861.png,5
862,2.334837,-0.5571146,-56.46433,4.743308,862.png,5
863,2.23483,-0.77459055,-56.458424,5.3879123,863.png,5
864,1.8725059,-0.6503301,-56.54288,5.128879,864.png,5
865,2.5149329,-0.28637066,-58.185364,3.471057,865.png,5
866,3.1470504,1.6492726,-49.102036,-13.966763,866.png,4
867,3.2526684,1.4759465,-50.183838,-11.273549,867.png,5
868,3.8860097,1.5073702,-55.27343,-14.091158,868.png,5
869,4.0437255,1.1216286,-59.149113,-9.286489,869.png,5
870,2.71228,-0.11285899,-59.64649,9.224003,870.png,5
871,-1.1680154,0.638026,29.848644,21.83177,871.png,7
872,-1.2167404,0.21166192,30.193924,-6.137932,872.png,4
873,-1.2813444,0.44641572,41.310867,-2.2369454,873.png,4
874,-1.3400627,0.47131914,26.957851,23.275156,874.png,7
875,-1.4079274,-0.021731798,24.80621,-7.0774155,875.png,4
876,-1.31832,0.2947413,37.677578,-7.2163405,876.png,5
877,-1.0538948,0.59637636,41.589733,4.799412,877.png,7
878,-1.083748,0.41960213,37.591232,2.3195026,878.png,5
879,-1.2508074,0.07111536,28.393703,-10.3933735,879.png,4
880,-1.075637,0.2460033,28.194902,0.7797138,880.png,4
881,-1.2332058,0.14807864,20.166994,6.162199,881.png,3
882,-1.1793196,0.2502908,33.45459,-10.810651,882.png,5
883,-1.2099425,0.36189312,17.343887,6.8312864,883.png,5
884,-1.2446189,0.38355368,24.555878,19.733341,884.png,7
885,-1.2880288,-0.049529374,19.463263,-9.237746,885.png,4
886,-1.3918126,-0.14276555,19.263472,-2.9088418,886.png,5
887,-1.1093972,0.03332541,17.408802,-17.025503,887.png,4
888,-1.407459,-0.095460825,17.554022,-0.19171521,888.png,4
889,-1.2388266,-0.0027383107,15.00503,-0.67048293,889.png,4
890,-1.2979206,-0.046070453,15.543814,1.2083027,890.png,4
891,-1.3170515,0.168633,24.02742,4.2311554,891.png,4
892,-1.1318455,0.3265306,18.094212,19.787386,892.png,1
893,-1.2173369,0.3757294,17.641382,19.693535,893.png,7
894,-0.9912936,0.4996907,16.999287,17.280733,894.png,1
895,-0.9771495,0.31058803,16.989267,17.232458,895.png,1
896,-0.9758782,0.45521885,16.898565,18.407122,896.png,7
897,-1.1065464,0.45995745,18.203615,20.39051,897.png,7
898,-1.0621234,0.12246084,18.347023,18.453844,898.png,7
899,-1.0848677,0.19147855,18.417885,18.493408,899.png,1
900,-1.1703537,0.054751955,18.47058,18.271189,900.png,7
901,-1.0803365,-0.12699161,4.2380524,-13.155238,901.png,4
902,0.5409424,2.0491643,3.2449272,15.954437,902.png,3
903,-1.1188624,-0.3898658,-0.19886272,-6.1912265,903.png,5
904,-0.07409039,1.0292809,35.73737,4.4650354,904.png,5
905,-0.88224083,-0.40186927,-4.9207144,-2.4542222,905.png,7
906,-0.8479974,-0.64951956,-5.2644567,-2.0315435,906.png,1
907,-0.8006739,-0.6155669,-4.83574,-1.6804984,907.png,4
908,-0.7677505,-0.7964964,-8.768004,-0.6794651,908.png,4
909,-0.634753,-0.82782334,-9.949769,-0.19950315,909.png,4
910,-0.6272104,-0.8635197,-9.81451,-0.3918968,910.png,4
911,-0.055169407,0.18032339,-6.1009717,8.323325,911.png,5
912,0.15446523,-0.19415227,-13.04437,6.856269,912.png,7
913,0.7641205,-1.165747,-19.156565,4.7098517,913.png,4
914,0.7001146,-1.2131892,-18.423422,4.9109097,914.png,4
915,0.7670192,-1.1609734,-19.733606,3.7392805,915.png,0
916,0.710524,-1.2233026,-19.5778,3.8399913,916.png,4
917,0.7493905,-1.0032678,-18.05125,6.191672,917.png,2
918,0.5267608,-0.78608185,-18.713173,6.937167,918.png,5
919,2.1186092,-0.86420095,-50.831158,5.6505976,919.png,5
920,2.2383308,-0.8502278,-51.175785,2.8420582,920.png,5
921,2.1179261,-0.71144426,-51.967285,2.5600522,921.png,5
922,2.1706858,-0.51676667,-51.393646,0.11814215,922.png,3
923,2.228505,-0.5419382,-52.71552,2.4910975,923.png,5
924,2.134942,-0.44468513,-51.10085,0.17772636,924.png,1
925,2.4621012,-0.2678715,-51.52462,-0.6056195,925.png,5
926,2.5836444,0.22742827,-50.065838,-7.1106076,926.png,6
927,2.3882167,-0.40507418,-50.25605,-3.3290358,927.png,3
928,2.4203744,-0.0030003327,-54.756977,-3.2418342,928.png,5
929,2.4948666,-0.16985644,-50.18562,-3.5185072,929.png,2
930,2.526664,0.4410146,-52.719624,-13.338449,930.png,5
931,3.2799065,0.6163586,-48.876728,-5.066372,931.png,7
932,3.247307,0.48579246,-48.892323,-5.0401125,932.png,5
933,2.233948,-0.73509353,-51.99143,2.0553603,933.png,5
934,2.4320338,-0.62616086,-59.336742,5.5074267,934.png,5
935,2.9656615,1.0364267,-52.90568,-8.334267,935.png,7
936,-1.1680154,0.638026,30.078756,21.411606,936.png,7
937,-1.2167404,0.21166192,30.029968,-5.920561,937.png,4
938,-1.2819467,0.44491112,41.05366,-2.2609072,938.png,4
939,-1.3403565,0.4705065,26.050549,22.754894,939.png,7
940,-1.4121299,-0.017805235,24.968643,-7.603923,940.png,0
941,-1.3502084,-0.013169622,25.259216,-5.356048,941.png,4
942,-1.0383525,0.34144402,31.112543,-7.7557755,942.png,5
943,-0.81441057,0.864673,39.880833,3.7214339,943.png,4
944,-1.0730432,0.7984872,28.426432,21.090448,944.png,7
945,-1.2468226,0.06350887,22.2703,-7.9932547,945.png,2
946,-1.0719824,0.24123485,23.631294,-3.9809663,946.png,5
947,-1.2404546,0.013700553,22.209023,-8.003906,947.png,4
948,-1.084473,0.3024672,25.565428,0.047272507,948.png,4
949,-1.1891525,0.5007154,21.257368,10.190494,949.png,6
950,-1.0388881,0.7080047,21.268057,10.425525,950.png,3
951,-1.2246203,0.015550063,20.152925,-11.888091,951.png,2
952,-1.2364866,0.060641665,20.878103,-3.485985,952.png,2
953,-1.0620465,0.39501876,16.771515,21.149527,953.png,7
954,-1.2030848,0.42220214,20.7203,17.980936,954.png,7
955,-1.0995884,0.09363433,24.175766,-3.143112,955.png,5
956,-1.3243643,-0.08651219,17.959332,-8.379785,956.png,5
957,-1.2147493,-0.045372214,19.864199,-11.5635805,957.png,5
958,-1.3943352,-0.10171637,16.511623,-1.3961476,958.png,4
959,-1.0684584,0.69725066,35.300232,-2.0292926,959.png,5
960,-1.4247156,-0.23504253,12.042949,-6.634615,960.png,4
961,-1.1198874,0.47057602,30.441542,8.390918,961.png,5
962,-1.0700223,0.42072743,23.682444,12.4680195,962.png,7
963,-0.83735675,0.6291699,16.509527,7.845569,963.png,3
964,-0.8091778,0.52688473,28.94981,2.267899,964.png,5
965,-1.1449764,0.013962447,14.987742,6.539291,965.png,2
966,-1.1055863,-0.0012757034,13.691696,-7.2815886,966.png,5
967,-1.1857638,-0.12243502,16.894096,-18.585262,967.png,2
968,-1.1620504,-0.09318277,11.057472,2.453753,968.png,4
969,-1.2680346,-0.18812984,11.947715,2.2052946,969.png,4
970,-1.0804539,0.22820944,25.005812,4.9231696,970.png,4
971,-0.6619531,0.81564206,21.001991,22.889744,971.png,7
972,-1.2841461,-0.33954784,5.212836,-4.2302847,972.png,4
973,-1.1718909,-0.4123811,1.0142133,-2.4423585,973.png,4
974,-1.2091072,-0.14045757,6.7491603,4.009673,974.png,4
975,-0.8419839,-0.032920558,11.601996,6.169459,975.png,2
976,-1.0055963,-0.07118336,6.836197,4.0139265,976.png,4
977,-1.135395,-0.15199554,11.438605,4.9608026,977.png,3
978,-0.75356627,0.10243349,3.2622483,8.365297,978.png,0
979,-0.65468276,0.7656765,32.1487,5.903119,979.png,5
980,-1.189945,-0.45206496,0.7610866,-1.8713936,980.png,4
981,-1.1513081,-0.45489508,1.2667524,-1.0913978,981.png,0
982,-1.1516215,-0.454368,1.2657765,-1.0903487,982.png,2
983,-1.0894079,-0.49988762,0.091756605,-1.9640621,983.png,4
984,-1.1104848,-0.50495505,0.6559559,-1.4579891,984.png,4
985,-1.0776085,-0.05078151,1.4374807,6.858535,985.png,5
986,-0.96293366,-0.03824258,1.2531475,7.0428166,986.png,6
987,-0.8195047,0.40762025,27.652708,5.6202846,987.png,5
988,-0.80229235,-0.44940767,-5.319849,-6.372619,988.png,4
989,0.0683786,1.105463,0.8985623,14.839455,989.png,5
990,-0.70942307,-0.91944206,-9.224737,0.07955101,990.png,1
991,-0.16424663,-1.0609256,-13.126812,2.206467,991.png,4
992,0.041594915,-0.8331954,-12.360555,4.1438637,992.png,4
993,0.07599256,-0.0132726645,-10.28196,5.9593124,993.png,3
994,0.57304895,-1.3524638,-18.387886,3.796699,994.png,4
995,0.46082556,-1.1609428,-17.968872,5.350244,995.png,4
996,1.0071927,-0.16646048,-19.196142,8.232681,996.png,5
997,2.1798506,-0.6450152,-51.26941,1.9814348,997.png,5
998,2.071578,-0.755407,-50.661522,1.3226343,998.png,5
999,2.1151183,-0.8061598,-50.003616,1.8466222,999.png,7
1000,2.1319427,-0.82582074,-49.90431,1.7867401,1000.png,5
1001,1.962078,-0.9351301,-51.331203,4.406467,1001.png,5
1002,2.2405741,-0.9007493,-49.007233,5.2299848,1002.png,5
1003,2.0500312,-0.83898723,-48.675404,4.438273,1003.png,5
1004,2.260976,-0.7125796,-48.070087,4.3719673,1004.png,5
1005,2.1568923,-0.6818015,-47.738617,5.6288857,1005.png,5
1006,2.7390084,0.57887524,-55.657146,-3.0931642,1006.png,5
1007,3.4445453,0.93746656,-48.796844,-7.857931,1007.png,3
1008,2.7151022,0.2999951,-56.349575,-1.923756,1008.png,4
1009,2.9997282,1.227942,-52.1769,-14.336663,1009.png,5
1010,2.3541107,0.31732073,-50.38758,-8.196126,1010.png,6
1011,2.7777967,0.683036,-50.838024,-7.803407,1011.png,2
1012,2.6853635,0.8306902,-50.840343,-9.880057,1012.png,3
1013,3.2554152,1.4288769,-49.342064,-14.479052,1013.png,5
1014,3.4674783,1.4190676,-53.209858,-10.162224,1014.png,3
1015,3.0356143,1.0823987,-49.347286,-11.646597,1015.png,5
1016,2.6592896,1.3308507,-52.931232,-10.840722,1016.png,7
1017,3.1029038,1.1516843,-53.880543,-10.541835,1017.png,5
1018,2.5735085,0.30152756,-55.009823,-5.4622946,1018.png,3
1019,-1.1703112,0.6381236,30.88264,21.497843,1019.png,7
1020,-1.2160826,0.2128504,30.544538,-4.995031,1020.png,4
1021,-1.2854245,0.44825354,40.687733,-2.0396643,1021.png,4
1022,-1.3360705,0.47561115,26.106129,22.598137,1022.png,7
1023,-1.414078,-0.017527886,25.880543,-7.5623546,1023.png,4
1024,-1.31832,0.2947413,37.62094,-7.0160503,1024.png,5
1025,-1.0513588,0.5993051,41.742447,4.937223,1025.png,7
1026,-1.0843505,0.42123538,37.551846,2.0168567,1026.png,5
1027,-1.2628385,0.10058448,28.724958,-9.965469,1027.png,5
1028,-1.062645,0.21956144,29.187983,-0.5053094,1028.png,4
1029,-1.2229309,0.18103862,20.550568,7.4523926,1029.png,3
1030,-1.1480293,0.0774115,18.663126,-17.37422,1030.png,4
1031,-1.3640214,0.121417046,29.56182,5.295819,1031.png,5
1032,-1.2697177,0.002741563,21.456339,-10.125302,1032.png,4
1033,-1.3560655,-0.085276835,19.639833,-1.3579293,1033.png,4
1034,-1.2563396,-0.06425822,22.360785,-2.859248,1034.png,4
1035,-1.3969024,-0.05968632,17.700933,-0.19036202,1035.png,4
1036,-1.06221,0.44019482,27.86822,2.452044,1036.png,6
1037,-1.2234747,0.15067238,25.723528,0.70633554,1037.png,4
1038,-1.2915941,0.14516926,15.8014145,1.9064983,1038.png,3
1039,-1.1618185,0.04497548,13.712229,-3.6843994,1039.png,5
1040,-1.1288826,0.16324791,24.31998,-2.7823396,1040.png,4
1041,-1.3735168,-0.09265025,15.47608,-1.6479114,1041.png,2
1042,-1.2016993,0.10127023,15.897493,1.9741267,1042.png,4
1043,-1.3735168,-0.09265025,15.4757395,-1.6480902,1043.png,4
1044,-1.313368,0.10520036,20.10559,2.727933,1044.png,5
1045,-0.751341,0.73838973,39.62234,2.8593032,1045.png,5
1046,-1.170784,0.49173307,23.184778,19.257595,1046.png,7
1047,-1.3465251,-0.2149372,11.295532,-8.231768,1047.png,4
1048,-1.2362072,-0.12927006,12.906716,-0.62571096,1048.png,4
1049,-1.0702009,0.67948294,32.09021,9.285191,1049.png,5
1050,-1.3733857,-0.19891258,7.149452,-5.3512607,1050.png,4
1051,-0.98488504,0.31794378,5.6069927,11.703898,1051.png,5
1052,-1.3122368,-0.25036433,9.289156,-6.802747,1052.png,4
1053,-1.1957914,-0.23321053,9.237978,0.631211,1053.png,4
1054,-1.3449421,-0.2513848,12.762249,-1.1189408,1054.png,4
1055,-1.212326,-0.22228074,11.578054,-0.30070925,1055.png,4
1056,-1.1360354,0.19153933,26.761988,2.462438,1056.png,5
1057,-1.0440047,0.2903155,19.217583,10.641288,1057.png,3
1058,-1.1503376,0.21276289,26.483694,2.7397199,1058.png,5
1059,-0.71588475,0.40476924,19.131552,11.229529,1059.png,3
1060,-0.59232277,0.29371256,10.567825,14.078966,1060.png,4
1061,-0.7374172,0.33934528,19.123255,11.3098135,1061.png,3
1062,-0.44245812,0.57962203,10.60916,14.108765,1062.png,4
1063,-0.48794445,0.43157557,19.0945,11.48872,1063.png,3
1064,-0.7242684,0.101277426,9.541151,10.642664,1064.png,3
1065,-0.37819535,0.14424454,-2.515247,8.401117,1065.png,5
1066,-0.44922805,-0.81845516,-10.623398,1.206318,1066.png,4
1067,-0.51484025,-0.7569769,-9.120699,3.4605758,1067.png,2
1068,-0.5054725,-0.2167309,-10.369977,5.189019,1068.png,7
1069,0.0084806625,-0.89626175,-14.909404,3.5363662,1069.png,3
1070,1.007724,-0.7809991,-19.879436,6.524907,1070.png,4
1071,0.76685673,-0.79451144,-17.56337,6.4227233,1071.png,1
1072,2.2098227,-0.44291914,-55.60835,4.5039988,1072.png,5
1073,1.9030379,-0.7727736,-55.763527,5.275223,1073.png,1
1074,1.9030379,-0.7727736,-55.766273,5.2751236,1074.png,5
1075,2.3500226,-0.46335196,-57.347786,4.1050425,1075.png,5
1076,2.03235,0.113174945,-39.277016,-5.3813105,1076.png,7
1077,2.014894,0.067827985,-39.28952,-5.3949394,1077.png,7
1078,1.9776644,-0.12511638,-39.4291,-5.4997416,1078.png,7
1079,2.185998,-0.62112796,-57.562183,8.937899,1079.png,7
1080,2.5063884,0.4925955,-40.29808,-8.149376,1080.png,7
1081,2.1185892,-0.63545024,-57.613857,8.584965,1081.png,5
1082,2.9373598,0.73028994,-46.11163,-13.064873,1082.png,5
1083,2.8429725,0.35674015,-58.25116,-8.421165,1083.png,5
1084,1.9072783,-1.0466722,-53.755962,9.299929,1084.png,5
1085,-1.1703112,0.6381236,30.79934,22.610182,1085.png,7
1086,-1.2160826,0.2128504,30.15244,-5.093975,1086.png,4
1087,-1.2816515,0.44672707,41.569313,-1.2152487,1087.png,4
1088,-1.3400627,0.47131914,26.130737,23.446018,1088.png,7
1089,-1.4138191,-0.014822249,25.842102,-7.1059227,1089.png,4
1090,-1.3197967,0.3051847,38.440754,-6.963034,1090.png,5
1091,-1.0541286,0.5939355,41.62541,4.43276,1091.png,7
1092,-1.0846999,0.42168885,37.315517,1.8703029,1092.png,5
1093,-1.250976,0.06232386,28.577404,-10.497969,1093.png,5
1094,-1.062645,0.21956144,29.18796,-0.5053681,1094.png,4
1095,-1.2235906,0.18305986,20.550278,7.4597116,1095.png,3
1096,-1.1501287,0.08464654,18.683834,-17.372482,1096.png,4
1097,-1.3222877,-0.1322327,17.290829,-2.3583581,1097.png,4
1098,-1.2779092,0.063112095,20.728176,-5.991597,1098.png,4
1099,-1.350405,-0.05152619,20.060884,-1.2572392,1099.png,5
1100,-1.3019048,0.16370495,13.67941,-13.101111,1100.png,5
1101,-1.3969775,0.22028255,17.235516,-5.1895976,1101.png,5
1102,-1.2054386,0.03500929,18.725649,-4.7315965,1102.png,2
1103,-1.1859494,0.32235774,22.589483,0.5267561,1103.png,7
1104,-1.235355,0.24881501,22.673422,0.5397683,1104.png,4
1105,-1.1043943,0.14017984,16.549664,3.8792906,1105.png,4
1106,-1.2650189,-0.06475343,14.89339,0.8383337,1106.png,3
1107,-1.2008944,0.12988567,17.334297,4.4952116,1107.png,3
1108,-0.93847466,0.7050106,33.91349,2.4512174,1108.png,7
1109,-1.158644,0.26552156,33.169212,2.5975919,1109.png,5
1110,-0.947342,-0.032326967,13.918157,6.5409293,1110.png,2
1111,-1.1649601,0.20134862,32.969086,2.7058783,1111.png,5
1112,-0.5892405,0.42218816,12.837224,7.998105,1112.png,4
1113,-1.1018012,-0.19298813,13.559064,0.6070409,1113.png,4
1114,-1.212977,-0.11697726,10.524749,-0.6787991,1114.png,4
1115,-1.0925536,0.23492697,18.742779,19.599731,1115.png,7
1116,-1.2683055,-0.3186255,8.487271,-3.8696446,1116.png,5
1117,-0.7920366,0.23638694,22.849346,3.313583,1117.png,4
1118,-1.0697925,0.4408082,22.324047,21.465227,1118.png,7
1119,-1.0188081,-0.3129695,1.7060789,-5.103752,1119.png,4
1120,-1.0091156,-0.37699893,-1.945288,-1.7025019,1120.png,4
1121,-1.0533613,-0.029612627,5.922657,1.9859684,1121.png,4
1122,-0.70738447,0.26179704,11.527273,9.770833,1122.png,7
1123,-0.6748283,0.273937,11.425418,9.918115,1123.png,7
1124,-0.82875204,0.11223614,10.555334,7.635682,1124.png,3
1125,-0.89297664,-0.51119405,-5.968791,-3.948114,1125.png,6
1126,-0.8365906,-0.47609562,-5.9729905,-4.023274,1126.png,4
1127,-0.92406166,-0.64225984,-4.137533,-0.92060024,1127.png,4
1128,-0.6589198,-0.10678391,0.87674975,7.338615,1128.png,5
1129,-0.6854481,-0.80817443,-8.506344,0.5010585,1129.png,4
1130,-0.60608965,-0.84019285,-9.786808,1.832856,1130.png,4
1131,-0.6791579,-0.8460238,-8.912482,1.6617002,1131.png,4
1132,0.18697193,0.8008184,-0.8640877,13.871565,1132.png,7
1133,-0.1139008,-0.9710409,-13.956213,2.7831142,1133.png,4
1134,0.15820101,-0.21162258,-8.43538,8.139108,1134.png,5
1135,1.4782451,0.85501033,-40.74335,-4.0406523,1135.png,1
1136,2.165255,-0.3599201,-44.847263,2.797874,1136.png,5
1137,2.1708715,-0.737523,-49.4079,2.151734,1137.png,5
1138,1.7675287,-0.77068293,-53.185097,3.910902,1138.png,5
1139,2.2097776,-0.7274833,-50.601845,2.0011306,1139.png,5
1140,2.0708756,-0.8596126,-48.93934,4.0854063,1140.png,5
1141,1.9559777,-0.94414085,-48.672745,4.773473,1141.png,5
1142,2.1240845,-0.9286511,-48.31579,4.9647727,1142.png,5
1143,2.2169974,-0.8959288,-48.548946,4.605669,1143.png,5
1144,2.1353948,-0.51025736,-47.02317,4.950975,1144.png,5
1145,2.0424938,-0.2811804,-43.1073,-4.9580607,1145.png,7
1146,1.9784,-0.26291767,-43.022415,-5.082724,1146.png,7
1147,2.0232615,-0.015772903,-42.678474,-5.927123,1147.png,1
1148,2.1278143,-0.116269074,-43.145752,-5.0978746,1148.png,1
1149,2.1848068,-0.47113857,-46.19798,4.9007444,1149.png,5
1150,2.4698298,-0.12680526,-51.586147,-2.9645562,1150.png,5
1151,2.328901,-0.371368,-55.82679,-0.9483901,1151.png,5
1152,2.2810721,-0.35014835,-45.57849,-1.4282221,1152.png,3
1153,2.295311,-0.46713296,-55.805344,-0.9022267,1153.png,5
1154,2.304406,-0.37133908,-45.65765,-1.5627704,1154.png,3
1155,2.3407123,-0.35128403,-55.96095,-1.012046,1155.png,5
1156,2.374189,-0.17919165,-45.634563,-1.7343547,1156.png,3
1157,2.3921163,-0.08660256,-56.302937,-1.2250888,1157.png,5
1158,2.568878,0.06562385,-45.561512,-2.0416775,1158.png,3
1159,2.3742452,0.12925749,-56.77139,-1.2271115,1159.png,4
1160,3.0810356,0.7132894,-51.805763,-7.5071893,1160.png,3
1161,2.9848933,1.224997,-53.846207,-16.158785,1161.png,5
1162,2.5475428,0.6358724,-48.862762,-6.5554304,1162.png,3
1163,3.1535807,0.74634176,-50.973434,-13.6093645,1163.png,5
1164,2.6650841,1.2262809,-53.66247,-7.1745114,1164.png,6
1165,2.3978188,0.62099886,-53.953568,-6.404985,1165.png,3
1166,4.4073663,2.3249676,-51.269493,-12.642553,1166.png,5
1167,3.467438,1.0803794,-56.272,-8.909141,1167.png,2
1168,3.9371414,2.3051147,-55.72048,-13.806429,1168.png,5
1169,-1.1707872,0.63283515,30.329613,22.752268,1169.png,7
1170,-1.2161472,0.22038734,30.627571,-6.199073,1170.png,4
1171,-1.2828516,0.44372252,40.647034,-1.3877103,1171.png,4
1172,-1.3403565,0.4705065,25.926342,23.082127,1172.png,7
1173,-1.4139262,-0.018917058,25.419975,-6.8826385,1173.png,6
1174,-1.3578432,-0.0047388654,25.262602,-5.355267,1174.png,4
1175,-1.2926664,0.22335523,36.847054,-8.517725,1175.png,7
1176,-1.2354504,0.30518344,36.535522,-9.260065,1176.png,5
1177,-0.88647544,0.7621432,37.31948,4.8676577,1177.png,5
1178,-1.2947267,0.06277585,28.17621,-9.448458,1178.png,5
1179,-1.1411214,0.17196149,31.689585,-10.353108,1179.png,2
1180,-1.3343878,-0.02330543,26.438253,-10.676193,1180.png,6
1181,-1.3451419,-0.044537276,26.445078,-10.4031515,1181.png,5
1182,-1.2427447,0.23773496,31.290045,2.2940576,1182.png,6
1183,-1.2538966,0.021427827,19.945347,1.5016459,1183.png,5
1184,-1.2343102,0.021733025,14.892027,-4.613019,1184.png,3
1185,-1.2006396,0.012215502,16.06465,-10.179139,1185.png,5
1186,-1.0838414,0.08794218,23.895819,-15.111029,1186.png,3
1187,-1.2760286,-0.0978449,16.466183,-9.683758,1187.png,5
1188,-1.3461558,-0.17372735,17.054543,-2.2899697,1188.png,4
1189,-1.2540938,0.09991811,20.574825,-6.65914,1189.png,3
1190,-1.2984105,-0.1909175,15.450927,-7.3365226,1190.png,5
1191,-1.1049544,0.09854631,19.774368,-8.226736,1191.png,4
1192,-1.2471365,0.07182435,14.381143,7.8745775,1192.png,7
1193,-1.1246686,0.022742122,23.486048,-13.826271,1193.png,5
1194,-0.06340615,1.4200917,1.9796033,16.611227,1194.png,6
1195,-0.11928037,1.2193935,1.9782395,16.702547,1195.png,2
1196,-0.74823356,0.77078164,18.243229,10.319193,1196.png,3
1197,-1.0907786,0.12777077,4.7890005,-13.874351,1197.png,5
1198,-1.06781,-0.1244032,4.3433776,-13.366878,1198.png,5
1199,-0.16492963,1.0066559,13.467494,15.61546,1199.png,7
1200,-0.83746386,-0.035930652,3.0895145,-12.989544,1200.png,5
1201,-0.9252953,-0.020172294,4.57411,-12.444344,1201.png,4
1202,0.37366787,1.3383566,0.0763349,14.870031,1202.png,5
1203,-0.075133264,-0.009531947,-6.5383444,-6.9484434,1203.png,4
1204,-0.8523542,-0.64402544,-3.617477,-2.4850028,1204.png,5
1205,-0.5013887,-0.65025663,-9.552499,-1.6649554,1205.png,5
1206,-0.021267897,-0.9948465,-14.561171,2.0026054,1206.png,4
1207,-0.19314559,-0.96099824,-12.35939,1.8811752,1207.png,5
1208,0.5164713,-1.2740554,-18.538319,3.9709225,1208.png,4
1209,0.6891218,-0.8474855,-18.941969,6.3793054,1209.png,5
1210,2.4080505,-0.75206983,-50.540745,7.3675323,1210.png,4
1211,2.0766883,-0.8886673,-52.21845,5.5274544,1211.png,5
1212,2.2514842,0.04170749,-58.152725,-0.5127676,1212.png,5
1213,2.8339458,-0.058732748,-49.931557,-6.2809587,1213.png,3
1214,2.5105555,0.64096004,-58.540596,-0.8503528,1214.png,5
1215,3.2151883,0.1800346,-49.836586,-6.0706453,1215.png,3
1216,1.9315284,-0.37437248,-54.846924,3.2993565,1216.png,5
1217,2.9996655,0.24197647,-55.20342,-10.810042,1217.png,5
1218,3.78742,1.324467,-56.3092,-11.94458,1218.png,3
1219,2.8664732,0.53197813,-53.97026,-12.794243,1219.png,7
1220,3.1793103,0.7485435,-54.20594,-12.723189,1220.png,5
1221,3.343708,0.93036693,-56.123875,-10.186953,1221.png,3
1222,3.2802248,0.34662202,-60.882236,-3.5259554,1222.png,1
1223,-1.1707872,0.63283515,30.011744,22.608717,1223.png,7
1224,-1.2161472,0.22038734,30.894794,-6.035625,1224.png,4
1225,-1.2819467,0.44491112,41.716606,-1.9554449,1225.png,4
1226,-1.3403565,0.4705065,25.926262,23.081158,1226.png,7
1227,-1.4133008,-0.015408938,25.92791,-7.218885,1227.png,4
1228,-1.3197967,0.3051847,38.444065,-6.97181,1228.png,3
1229,-1.3974458,-0.040008307,24.315908,-7.8561916,1229.png,4
1230,-1.1994041,0.3319073,37.037663,-9.03552,1230.png,5
1231,-0.942756,0.76779085,37.444866,5.195407,1231.png,5
1232,-1.2563987,0.06524752,28.109713,-10.639047,1232.png,5
1233,-1.1263145,0.20123366,31.752209,-10.392822,1233.png,4
1234,-1.1919179,0.15982744,19.213795,5.7207723,1234.png,3
1235,-1.2398775,0.33320546,31.817083,1.7875363,1235.png,6
1236,-1.2709397,0.25455698,30.136583,7.116876,1236.png,1
1237,-1.1326035,0.39895162,31.312986,2.689031,1237.png,6
1238,-1.1591924,0.42937627,30.12578,7.0862913,1238.png,5
1239,-1.190652,-0.07863519,14.641737,-5.2210283,1239.png,1
1240,-1.0822424,0.0880078,23.895012,-15.108513,1240.png,3
1241,-1.232503,0.4588177,24.198687,19.607224,1241.png,7
1242,-1.3320725,-0.21499804,12.173908,-7.350037,1242.png,4
1243,-1.46326,-0.20092921,16.131561,-3.6281574,1243.png,7
1244,-1.2152739,-0.08041239,17.060713,-17.777353,1244.png,4
1245,-0.9952801,0.2533634,24.327002,0.32320413,1245.png,5
1246,-0.90657425,0.50922585,23.537733,9.286216,1246.png,4
1247,-1.0646118,0.4476627,27.882677,3.5669606,1247.png,5
1248,-0.92595994,0.2451932,23.667133,12.519185,1248.png,3
1249,-0.63704956,0.5149431,-2.1474833,8.683383,1249.png,4
1250,-0.71195006,0.3386079,12.081783,8.879985,1250.png,3
1251,-0.94253844,0.45847616,32.493404,-12.019192,1251.png,1
1252,-1.1411123,-0.116605386,6.6223226,-11.645908,1252.png,3
1253,-0.50918835,0.4405309,16.902159,10.683814,1253.png,2
1254,-1.1707872,0.63283515,29.835941,22.313246,1254.png,7
1255,-1.2161472,0.22038734,31.04803,-5.8108277,1255.png,4
1256,-1.2816515,0.44672707,41.401207,-1.1027244,1256.png,4
1257,-1.3400627,0.47131914,26.388641,23.559946,1257.png,7
1258,-1.4127189,-0.01855699,25.18196,-7.9462137,1258.png,4
1259,-1.31832,0.2947413,37.726852,-6.804273,1259.png,5
1260,-1.0529492,0.5964376,41.971645,4.961116,1260.png,7
1261,-1.0906942,0.4133158,37.046574,1.9568473,1261.png,5
1262,-1.27854,0.06597637,27.77219,-10.19741,1262.png,5
1263,-1.0648535,0.2242283,29.190998,-0.4998799,1263.png,4
1264,-1.2158357,0.2151618,20.957674,7.3399973,1264.png,3
1265,-1.1494933,0.07796407,18.668003,-17.3802,1265.png,4
1266,-1.2449049,-0.0811777,17.605055,2.1338975,1266.png,4
1267,-1.2949818,0.049735036,21.881166,-4.923564,1267.png,2
1268,-1.2278012,-0.044013735,17.597246,2.1750295,1268.png,5
